collection,corpus,transcript,original_transcript_id,status,unique_matching_utterances,runner_up_matches,total_matching_utterances,original_target_child,original_age_months,original_n_utterances,chat_target_child,chat_age_months,original_id_used_by_multiple_current_transcripts,original_age_raw,original_metadata_join,current_age_raw,current_age_status,parse_status,current_metadata_join,current_age_months,original_age_usable,current_age_usable,age_combination,absolute_age_difference_months,age_conflict_gt_0_1_month
Eng-UK,Manchester,Manchester/Warren/020003.cha,24513,high_confidence_text_match,171,1,172,Warren,24.0990574755128,951,CHI,24.1,False,24.0990574755128,both,24.1,valid,parsed,both,24.1,True,True,both_usable,0.0009425244872005578,False
Eng-UK,Manchester,Manchester/Warren/020017.cha,24514,high_confidence_text_match,223,0,223,Warren,24.5590258526869,991,CHI,24.566666666666666,False,24.5590258526869,both,24.566666666666666,valid,parsed,both,24.566666666666666,True,True,both_usable,0.0076408139797656816,False
Eng-UK,Manchester,Manchester/Warren/020024.cha,24515,high_confidence_text_match,170,0,170,Warren,24.7890100412739,782,CHI,24.8,False,24.7890100412739,both,24.8,valid,parsed,both,24.8,True,True,both_usable,0.010989958726099758,False
Eng-UK,Manchester,Manchester/Warren/020101.cha,24517,high_confidence_text_match,187,1,188,Warren,25.0333682416477,773,CHI,25.033333333333335,False,25.0333682416477,both,25.033333333333335,valid,parsed,both,25.033333333333335,True,True,both_usable,3.490831436536723e-05,False
Eng-UK,Manchester,Manchester/Warren/020114.cha,24516,high_confidence_text_match,157,0,157,Warren,25.4604817347379,710,CHI,25.466666666666665,False,25.4604817347379,both,25.466666666666665,valid,parsed,both,25.466666666666665,True,True,both_usable,0.00618493192876457,False
Eng-UK,Manchester,Manchester/Warren/020128.cha,24518,high_confidence_text_match,173,0,173,Warren,25.9204501119119,764,CHI,25.933333333333334,False,25.9204501119119,both,25.933333333333334,valid,parsed,both,25.933333333333334,True,True,both_usable,0.012883221421432722,False
Eng-UK,Manchester,Manchester/Warren/020205.cha,24519,high_confidence_text_match,201,0,201,Warren,26.1648083122857,869,CHI,26.166666666666668,False,26.1648083122857,both,26.166666666666668,valid,parsed,both,26.166666666666668,True,True,both_usable,0.0018583543809675973,False
Eng-UK,Manchester,Manchester/Warren/020212.cha,24520,high_confidence_text_match,146,0,146,Warren,26.3947925008727,704,CHI,26.4,False,26.3947925008727,both,26.4,valid,parsed,both,26.4,True,True,both_usable,0.005207499127298121,False
Eng-UK,Manchester,Manchester/Warren/020218.cha,24521,high_confidence_text_match,174,0,174,Warren,26.5919218053759,767,CHI,26.6,False,26.5919218053759,both,26.6,valid,parsed,both,26.6,True,True,both_usable,0.008078194624101087,False
Eng-UK,Manchester,Manchester/Warren/020302.cha,24522,high_confidence_text_match,199,0,199,Warren,27.0662641943366,633,CHI,27.066666666666666,False,27.0662641943366,both,27.066666666666666,valid,parsed,both,27.066666666666666,True,True,both_usable,0.0004024723300659616,False
Eng-UK,Manchester,Manchester/Warren/020308.cha,24523,high_confidence_text_match,194,0,194,Warren,27.2633934988398,797,CHI,27.266666666666666,False,27.2633934988398,both,27.266666666666666,valid,parsed,both,27.266666666666666,True,True,both_usable,0.0032731678268653752,False
Eng-UK,Manchester,Manchester/Warren/020325.cha,24524,high_confidence_text_match,202,0,202,Warren,27.8219265282655,762,CHI,27.833333333333332,False,27.8219265282655,both,27.833333333333332,valid,parsed,both,27.833333333333332,True,True,both_usable,0.011406805067831982,False
Eng-UK,Manchester,Manchester/Warren/020400.cha,24525,high_confidence_text_match,175,0,175,Warren,28.0005749604715,728,CHI,28.0,False,28.0005749604715,both,28.0,valid,parsed,both,28.0,True,True,both_usable,0.0005749604714999634,False
Eng-UK,Manchester,Manchester/Warren/020413.cha,24526,high_confidence_text_match,173,0,173,Warren,28.4276884535617,663,CHI,28.433333333333334,False,28.4276884535617,both,28.433333333333334,valid,parsed,both,28.433333333333334,True,True,both_usable,0.005644879771633526,False
Eng-UK,Manchester,Manchester/Warren/020422.cha,24527,high_confidence_text_match,130,0,130,Warren,28.7233824103164,571,CHI,28.733333333333334,False,28.7233824103164,both,28.733333333333334,valid,parsed,both,28.733333333333334,True,True,both_usable,0.0099509230169339,False
Eng-UK,Manchester,Manchester/Warren/020513.cha,24528,high_confidence_text_match,183,0,183,Warren,29.4277089878642,631,CHI,29.433333333333334,False,29.4277089878642,both,29.433333333333334,valid,parsed,both,29.433333333333334,True,True,both_usable,0.005624345469133374,False
Eng-UK,Manchester,Manchester/Warren/020520.cha,24529,high_confidence_text_match,164,0,164,Warren,29.6576931764513,737,CHI,29.666666666666668,False,29.6576931764513,both,29.666666666666668,valid,parsed,both,29.666666666666668,True,True,both_usable,0.008973490215367974,False
Eng-UK,Manchester,Manchester/Warren/020527.cha,24530,high_confidence_text_match,168,0,168,Warren,29.8876773650383,639,CHI,29.9,False,29.8876773650383,both,29.9,valid,parsed,both,29.9,True,True,both_usable,0.012322634961698498,False
Eng-UK,Manchester,Manchester/Warren/020604.cha,24531,high_confidence_text_match,185,0,185,Warren,30.132035565412,657,CHI,30.133333333333333,False,30.132035565412,both,30.133333333333333,valid,parsed,both,30.133333333333333,True,True,both_usable,0.0012977679213328486,False
Eng-UK,Manchester,Manchester/Warren/020623.cha,24532,high_confidence_text_match,67,0,67,Warren,30.7562783630054,280,CHI,30.766666666666666,False,30.7562783630054,both,30.766666666666666,valid,parsed,both,30.766666666666666,True,True,both_usable,0.010388303661265752,False
Eng-UK,Manchester,Manchester/Warren/020624.cha,24533,high_confidence_text_match,53,1,54,Warren,30.7891332470893,252,CHI,30.8,False,30.7891332470893,both,30.8,valid,parsed,both,30.8,True,True,both_usable,0.010866752910700939,False
Eng-UK,Manchester,Manchester/Warren/020705.cha,24534,high_confidence_text_match,58,0,58,Warren,31.1649109837984,316,CHI,31.166666666666668,False,31.1649109837984,both,31.166666666666668,valid,parsed,both,31.166666666666668,True,True,both_usable,0.0017556828682678827,False
Eng-UK,Manchester,Manchester/Warren/020707.cha,24535,high_confidence_text_match,80,0,80,Warren,31.2306207519662,290,CHI,31.233333333333334,False,31.2306207519662,both,31.233333333333334,valid,parsed,both,31.233333333333334,True,True,both_usable,0.002712581367134703,False
Eng-UK,Manchester,Manchester/Warren/020708.cha,24536,high_confidence_text_match,168,1,169,Warren,31.26347563605,766,CHI,31.266666666666666,False,31.26347563605,both,31.266666666666666,valid,parsed,both,31.266666666666666,True,True,both_usable,0.003191030616665813,False
Eng-UK,Manchester,Manchester/Warren/020712.cha,24537,high_confidence_text_match,170,0,170,Warren,31.3948951723855,764,CHI,31.4,False,31.3948951723855,both,31.4,valid,parsed,both,31.4,True,True,both_usable,0.00510482761449893,False
Eng-UK,Manchester,Manchester/Warren/020721.cha,24538,high_confidence_text_match,174,0,174,Warren,31.6905891291402,754,CHI,31.7,False,31.6905891291402,both,31.7,valid,parsed,both,31.7,True,True,both_usable,0.009410870859799303,False
Eng-UK,Manchester,Manchester/Warren/020810.cha,24540,high_confidence_text_match,182,0,182,Warren,32.3292059385203,858,CHI,32.333333333333336,False,32.3292059385203,both,32.333333333333336,valid,parsed,both,32.333333333333336,True,True,both_usable,0.004127394813032481,False
Eng-UK,Manchester,Manchester/Warren/020816.cha,24539,high_confidence_text_match,201,0,201,Warren,32.5263352430235,787,CHI,32.53333333333333,False,32.5263352430235,both,32.53333333333333,valid,parsed,both,32.53333333333333,True,True,both_usable,0.006998090309828342,False
Eng-UK,Manchester,Manchester/Warren/020824.cha,24541,high_confidence_text_match,168,0,168,Warren,32.7891743156944,730,CHI,32.8,False,32.7891743156944,both,32.8,valid,parsed,both,32.8,True,True,both_usable,0.010825684305594052,False
Eng-UK,Manchester,Manchester/Warren/020916.cha,24543,high_confidence_text_match,209,0,209,Warren,33.526355777326,797,CHI,33.53333333333333,False,33.526355777326,both,33.53333333333333,valid,parsed,both,33.53333333333333,True,True,both_usable,0.0069775560073281895,False
Eng-UK,Manchester,Manchester/Warren/020920.cha,24544,high_confidence_text_match,217,0,217,Warren,33.6577753136615,824,CHI,33.666666666666664,False,33.6577753136615,both,33.666666666666664,valid,parsed,both,33.666666666666664,True,True,both_usable,0.008891353005161307,False
Eng-UK,Nuffield,Nuffield/001.cha,25857,high_confidence_text_match,20,0,20,NA,,156,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/003.cha,25858,high_confidence_text_match,14,0,14,NA,,281,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/007.cha,25860,high_confidence_text_match,23,0,23,NA,,170,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/008.cha,25861,high_confidence_text_match,20,0,20,NA,,172,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/009.cha,25862,high_confidence_text_match,17,0,17,NA,,308,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/013.cha,25863,high_confidence_text_match,7,0,7,NA,,233,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/014.cha,25864,high_confidence_text_match,29,0,29,NA,,173,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/016.cha,25866,high_confidence_text_match,18,0,18,NA,,176,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/020.cha,25868,high_confidence_text_match,11,0,11,NA,,134,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/024.cha,25869,high_confidence_text_match,8,0,8,NA,,195,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/025.cha,25870,high_confidence_text_match,6,0,6,NA,,223,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/030.cha,25872,high_confidence_text_match,37,0,37,NA,,199,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/035.cha,25874,high_confidence_text_match,8,0,8,NA,,194,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/038.cha,25875,high_confidence_text_match,8,0,8,NA,,178,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/040.cha,25876,high_confidence_text_match,10,0,10,NA,,207,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/041.cha,25877,high_confidence_text_match,13,0,13,NA,,218,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/043.cha,25878,high_confidence_text_match,12,0,12,NA,,155,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/046.cha,25879,high_confidence_text_match,19,0,19,NA,,244,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/050.cha,25880,high_confidence_text_match,22,0,22,NA,,227,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/051.cha,25881,high_confidence_text_match,9,0,9,NA,,185,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/052.cha,25882,high_confidence_text_match,13,0,13,NA,,130,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/054.cha,25883,high_confidence_text_match,22,0,22,NA,,159,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/056.cha,25884,high_confidence_text_match,17,0,17,NA,,213,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/057.cha,25885,high_confidence_text_match,6,0,6,NA,,158,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/060.cha,25887,high_confidence_text_match,7,0,7,NA,,230,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/061.cha,25888,high_confidence_text_match,5,0,5,NA,,176,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/062.cha,25889,high_confidence_text_match,12,0,12,NA,,235,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/064.cha,25890,high_confidence_text_match,24,0,24,NA,,172,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/068.cha,25892,high_confidence_text_match,34,0,34,NA,,240,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/069.cha,25893,high_confidence_text_match,9,0,9,NA,,200,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/070.cha,25894,high_confidence_text_match,21,0,21,NA,,257,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/073.cha,25895,high_confidence_text_match,26,0,26,NA,,165,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/075.cha,25896,high_confidence_text_match,15,0,15,NA,,108,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/076.cha,25897,high_confidence_text_match,9,0,9,NA,,226,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/077.cha,25899,high_confidence_text_match,33,0,33,NA,,156,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/080.cha,25898,high_confidence_text_match,12,0,12,NA,,259,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/081.cha,25900,high_confidence_text_match,13,0,13,NA,,114,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/086.cha,25901,high_confidence_text_match,12,0,12,NA,,179,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/089.cha,25902,high_confidence_text_match,11,0,11,NA,,164,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/090.cha,25904,high_confidence_text_match,19,0,19,NA,,230,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/091.cha,25905,high_confidence_text_match,5,0,5,NA,,118,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/100.cha,25906,high_confidence_text_match,5,0,5,NA,,176,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/102.cha,25909,high_confidence_text_match,15,0,15,NA,,165,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/103.cha,25911,high_confidence_text_match,12,0,12,NA,,245,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/105.cha,25910,high_confidence_text_match,10,0,10,NA,,194,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/108.cha,25914,high_confidence_text_match,5,0,5,NA,,324,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/109.cha,25913,high_confidence_text_match,5,0,5,NA,,82,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/110.cha,25915,high_confidence_text_match,20,0,20,NA,,178,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/116.cha,25918,high_confidence_text_match,14,0,14,NA,,171,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/119.cha,25919,high_confidence_text_match,7,0,7,NA,,249,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/121.cha,25920,high_confidence_text_match,8,0,8,NA,,190,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/123.cha,25921,high_confidence_text_match,9,0,9,NA,,81,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/128.cha,25923,high_confidence_text_match,7,0,7,NA,,173,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/129.cha,25924,high_confidence_text_match,7,0,7,NA,,111,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/132.cha,25926,high_confidence_text_match,8,0,8,NA,,249,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/133.cha,25927,high_confidence_text_match,13,0,13,NA,,162,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/139.cha,25929,high_confidence_text_match,6,0,6,NA,,215,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/145.cha,25930,high_confidence_text_match,21,0,21,NA,,188,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Nuffield,Nuffield/148.cha,25932,high_confidence_text_match,9,0,9,NA,,172,,,False,NA,both,,missing_target,parsed,both,,False,False,both_missing,,False
Eng-UK,Thomas,Thomas/020012.cha,24627,high_confidence_text_match,196,0,196,Thomas,24.3947514322676,1134,CHI,24.4,False,24.3947514322676,both,24.4,valid,parsed,both,24.4,True,True,both_usable,0.005248567732397902,False
Eng-UK,Thomas,Thomas/020013.cha,24625,high_confidence_text_match,186,0,186,Thomas,24.4276063163515,815,CHI,24.433333333333334,False,24.4276063163515,both,24.433333333333334,valid,parsed,both,24.433333333333334,True,True,both_usable,0.0057270169818330885,False
Eng-UK,Thomas,Thomas/020016.cha,24626,high_confidence_text_match,216,0,216,Thomas,24.526170968603,749,CHI,24.533333333333335,False,24.526170968603,both,24.533333333333335,valid,parsed,both,24.533333333333335,True,True,both_usable,0.007162364730334048,False
Eng-UK,Thomas,Thomas/020018.cha,24628,high_confidence_text_match,139,0,139,Thomas,24.5918807367708,417,CHI,24.6,False,24.5918807367708,both,24.6,valid,parsed,both,24.6,True,True,both_usable,0.008119263229200868,False
Eng-UK,Thomas,Thomas/020019.cha,24629,high_confidence_text_match,190,0,190,Thomas,24.6247356208546,931,CHI,24.633333333333333,False,24.6247356208546,both,24.633333333333333,valid,parsed,both,24.633333333333333,True,True,both_usable,0.008597712478731978,False
Eng-UK,Thomas,Thomas/020020.cha,24632,high_confidence_text_match,282,0,282,Thomas,24.6575905049385,987,CHI,24.666666666666668,False,24.6575905049385,both,24.666666666666668,valid,parsed,both,24.666666666666668,True,True,both_usable,0.009076161728167165,False
Eng-UK,Thomas,Thomas/020023.cha,24633,high_confidence_text_match,258,0,258,Thomas,24.7561551571901,868,CHI,24.766666666666666,False,24.7561551571901,both,24.766666666666666,valid,parsed,both,24.766666666666666,True,True,both_usable,0.010511509476565095,False
Eng-UK,Thomas,Thomas/020025.cha,24631,high_confidence_text_match,25,0,25,Thomas,24.8218649253578,168,CHI,24.833333333333332,False,24.8218649253578,both,24.833333333333332,valid,parsed,both,24.833333333333332,True,True,both_usable,0.011468407975531392,False
Eng-UK,Thomas,Thomas/020026.cha,24634,high_confidence_text_match,185,0,185,Thomas,24.8547198094417,981,CHI,24.866666666666667,False,24.8547198094417,both,24.866666666666667,valid,parsed,both,24.866666666666667,True,True,both_usable,0.011946857224966578,False
Eng-UK,Thomas,Thomas/020027.cha,24635,high_confidence_text_match,255,0,255,Thomas,24.8875746935255,1009,CHI,24.9,False,24.8875746935255,both,24.9,valid,parsed,both,24.9,True,True,both_usable,0.012425306474497688,False
Eng-UK,Thomas,Thomas/020100.cha,24636,high_confidence_text_match,138,0,138,Thomas,25.0005133575638,574,CHI,25.0,False,25.0005133575638,both,25.0,valid,parsed,both,25.0,True,True,both_usable,0.0005133575638005539,False
Eng-UK,Thomas,Thomas/020103.cha,24637,high_confidence_text_match,162,0,162,Thomas,25.0990780098154,905,CHI,25.1,False,25.0990780098154,both,25.1,valid,parsed,both,25.1,True,True,both_usable,0.0009219901846009293,False
Eng-UK,Thomas,Thomas/020104.cha,24639,high_confidence_text_match,250,0,250,Thomas,25.1319328938993,1023,CHI,25.133333333333333,False,25.1319328938993,both,25.133333333333333,valid,parsed,both,25.133333333333333,True,True,both_usable,0.0014004394340325632,False
Eng-UK,Thomas,Thomas/020105.cha,24638,high_confidence_text_match,238,0,238,Thomas,25.1647877779831,1013,CHI,25.166666666666668,False,25.1647877779831,both,25.166666666666668,valid,parsed,both,25.166666666666668,True,True,both_usable,0.0018788886835672258,False
Eng-UK,Thomas,Thomas/020106.cha,24640,high_confidence_text_match,281,0,281,Thomas,25.197642662067,952,CHI,25.2,False,25.197642662067,both,25.2,valid,parsed,both,25.2,True,True,both_usable,0.0023573379329988597,False
Eng-UK,Thomas,Thomas/020107.cha,24641,high_confidence_text_match,203,0,203,Thomas,25.2304975461508,819,CHI,25.233333333333334,False,25.2304975461508,both,25.233333333333334,valid,parsed,both,25.233333333333334,True,True,both_usable,0.0028357871825335224,False
Eng-UK,Thomas,Thomas/020108.cha,24643,high_confidence_text_match,259,0,259,Thomas,25.2633524302347,877,CHI,25.266666666666666,False,25.2633524302347,both,25.266666666666666,valid,parsed,both,25.266666666666666,True,True,both_usable,0.0033142364319651563,False
Eng-UK,Thomas,Thomas/020109.cha,24642,high_confidence_text_match,220,0,220,Thomas,25.2962073143186,707,CHI,25.3,False,25.2962073143186,both,25.3,valid,parsed,both,25.3,True,True,both_usable,0.003792685681400343,False
Eng-UK,Thomas,Thomas/020110.cha,24644,high_confidence_text_match,224,0,224,Thomas,25.3290621984024,991,CHI,25.333333333333332,False,25.3290621984024,both,25.333333333333332,valid,parsed,both,25.333333333333332,True,True,both_usable,0.004271134930931453,False
Eng-UK,Thomas,Thomas/020111.cha,24645,high_confidence_text_match,312,0,312,Thomas,25.3619170824863,1185,CHI,25.366666666666667,False,25.3619170824863,both,25.366666666666667,valid,parsed,both,25.366666666666667,True,True,both_usable,0.004749584180366639,False
Eng-UK,Thomas,Thomas/020114.cha,24646,high_confidence_text_match,178,0,178,Thomas,25.4604817347379,617,CHI,25.466666666666665,False,25.4604817347379,both,25.466666666666665,valid,parsed,both,25.466666666666665,True,True,both_usable,0.00618493192876457,False
Eng-UK,Thomas,Thomas/020115.cha,24647,high_confidence_text_match,308,1,309,Thomas,25.4933366188217,925,CHI,25.5,False,25.4933366188217,both,25.5,valid,parsed,both,25.5,True,True,both_usable,0.0066633811782992325,False
Eng-UK,Thomas,Thomas/020116.cha,24648,high_confidence_text_match,278,0,278,Thomas,25.5261915029056,1009,CHI,25.533333333333335,False,25.5261915029056,both,25.533333333333335,valid,parsed,both,25.533333333333335,True,True,both_usable,0.007141830427734419,False
Eng-UK,Thomas,Thomas/020117.cha,24649,high_confidence_text_match,201,0,201,Thomas,25.5590463869895,910,CHI,25.566666666666666,False,25.5590463869895,both,25.566666666666666,valid,parsed,both,25.566666666666666,True,True,both_usable,0.007620279677166053,False
Eng-UK,Thomas,Thomas/020118.cha,24650,high_confidence_text_match,379,0,379,Thomas,25.5919012710733,1132,CHI,25.6,False,25.5919012710733,both,25.6,valid,parsed,both,25.6,True,True,both_usable,0.008098728926700716,False
Eng-UK,Thomas,Thomas/020121.cha,24651,high_confidence_text_match,357,0,357,Thomas,25.6904659233249,1130,CHI,25.7,False,25.6904659233249,both,25.7,valid,parsed,both,25.7,True,True,both_usable,0.009534076675098646,False
Eng-UK,Thomas,Thomas/020122.cha,24652,high_confidence_text_match,330,0,330,Thomas,25.7233208074088,1150,CHI,25.733333333333334,False,25.7233208074088,both,25.733333333333334,valid,parsed,both,25.733333333333334,True,True,both_usable,0.010012525924533833,False
Eng-UK,Thomas,Thomas/020123.cha,24653,high_confidence_text_match,285,0,285,Thomas,25.7561756914926,860,CHI,25.766666666666666,False,25.7561756914926,both,25.766666666666666,valid,parsed,both,25.766666666666666,True,True,both_usable,0.010490975174064943,False
Eng-UK,Thomas,Thomas/020124.cha,24654,high_confidence_text_match,200,0,200,Thomas,25.7890305755765,735,CHI,25.8,False,25.7890305755765,both,25.8,valid,parsed,both,25.8,True,True,both_usable,0.01096942442350013,False
Eng-UK,Thomas,Thomas/020125.cha,24655,high_confidence_text_match,220,0,220,Thomas,25.8218854596604,929,CHI,25.833333333333332,False,25.8218854596604,both,25.833333333333332,valid,parsed,both,25.833333333333332,True,True,both_usable,0.011447873672931763,False
Eng-UK,Thomas,Thomas/020128.cha,24656,high_confidence_text_match,269,0,269,Thomas,25.9204501119119,1125,CHI,25.933333333333334,False,25.9204501119119,both,25.933333333333334,valid,parsed,both,25.933333333333334,True,True,both_usable,0.012883221421432722,False
Eng-UK,Thomas,Thomas/020129.cha,24657,high_confidence_text_match,238,0,238,Thomas,25.9533049959958,687,CHI,25.966666666666665,False,25.9533049959958,both,25.966666666666665,valid,parsed,both,25.966666666666665,True,True,both_usable,0.013361670670864356,False
Eng-UK,Thomas,Thomas/020130.cha,24658,high_confidence_text_match,248,0,248,Thomas,25.9861598800797,852,CHI,26.0,False,25.9861598800797,both,26.0,valid,parsed,both,26.0,True,True,both_usable,0.013840119920299543,False
Eng-UK,Thomas,Thomas/020200.cha,24659,high_confidence_text_match,232,0,232,Thomas,26.0005338918664,803,CHI,26.0,False,26.0005338918664,both,26.0,valid,parsed,both,26.0,True,True,both_usable,0.0005338918664001824,False
Eng-UK,Thomas,Thomas/020201.cha,24660,high_confidence_text_match,278,0,278,Thomas,26.0333887759502,786,CHI,26.033333333333335,False,26.0333887759502,both,26.033333333333335,valid,parsed,both,26.033333333333335,True,True,both_usable,5.544261686551977e-05,False
Eng-UK,Thomas,Thomas/020204.cha,24661,high_confidence_text_match,311,0,311,Thomas,26.1319534282018,955,CHI,26.133333333333333,False,26.1319534282018,both,26.133333333333333,valid,parsed,both,26.133333333333333,True,True,both_usable,0.0013799051315324107,False
Eng-UK,Thomas,Thomas/020205.cha,24662,high_confidence_text_match,353,0,353,Thomas,26.1648083122857,948,CHI,26.166666666666668,False,26.1648083122857,both,26.166666666666668,valid,parsed,both,26.166666666666668,True,True,both_usable,0.0018583543809675973,False
Eng-UK,Thomas,Thomas/020206.cha,24663,high_confidence_text_match,244,0,244,Thomas,26.1976631963695,806,CHI,26.2,False,26.1976631963695,both,26.2,valid,parsed,both,26.2,True,True,both_usable,0.002336803630498707,False
Eng-UK,Thomas,Thomas/020207.cha,24664,high_confidence_text_match,216,0,216,Thomas,26.2305180804534,849,CHI,26.233333333333334,False,26.2305180804534,both,26.233333333333334,valid,parsed,both,26.233333333333334,True,True,both_usable,0.002815252879933894,False
Eng-UK,Thomas,Thomas/020208.cha,24665,high_confidence_text_match,219,0,219,Thomas,26.2633729645373,838,CHI,26.266666666666666,False,26.2633729645373,both,26.266666666666666,valid,parsed,both,26.266666666666666,True,True,both_usable,0.0032937021293655278,False
Eng-UK,Thomas,Thomas/020211.cha,24666,high_confidence_text_match,303,0,303,Thomas,26.3619376167888,945,CHI,26.366666666666667,False,26.3619376167888,both,26.366666666666667,valid,parsed,both,26.366666666666667,True,True,both_usable,0.004729049877866487,False
